datetime,energy_usage_kWh
2023-01-04 05:00:00,2.3886273619736436
2023-01-04 06:00:00,1.2425930490156458
2023-01-04 07:00:00,1.2664338711443313
2023-01-04 08:00:00,0.555425551198467
2023-01-04 09:00:00,0.5897169126382021
2023-01-04 10:00:00,-0.6305202909705092
2023-01-04 11:00:00,0.3199734946215046
2023-01-04 12:00:00,-0.5331274659366991
2023-01-04 13:00:00,-0.5763209436142704
2023-01-04 14:00:00,-0.11121882587578913
2023-01-04 15:00:00,0.5069973038427144
2023-01-04 16:00:00,0.8079506749297927
2023-01-04 17:00:00,1.7780210731040014
2023-01-04 18:00:00,1.6374537601671364
2023-01-04 19:00:00,2.1982343118137955
2023-01-04 20:00:00,2.5269688617537307
2023-01-04 21:00:00,2.5758348211449444
2023-01-04 22:00:00,2.78475990681307
2023-01-04 23:00:00,3.918270422648803
2023-01-05 00:00:00,3.544875060486665
2023-01-05 01:00:00,3.0057863868585404
2023-01-05 02:00:00,2.925665144650114
2023-01-05 03:00:00,2.712907497833252
2023-01-05 04:00:00,2.063830669770133
2023-01-05 05:00:00,2.5248043347501308
2023-01-05 06:00:00,1.3990465260422456
2023-01-05 07:00:00,0.9808741589627835
2023-01-05 08:00:00,0.7204469468587762
2023-01-05 09:00:00,0.7336302679923701
2023-01-05 10:00:00,-0.20017447436814978
2023-01-05 11:00:00,-0.2899013053093668
2023-01-05 12:00:00,-0.33295847471242124
2023-01-05 13:00:00,0.103492210810753
2023-01-05 14:00:00,-0.49847534260126647
2023-01-05 15:00:00,0.21650769515523802
2023-01-05 16:00:00,0.035795883051410404
2023-01-05 17:00:00,0.6391214591748866
2023-01-05 18:00:00,1.5928518997288172
2023-01-05 19:00:00,2.1847233908603623
2023-01-05 20:00:00,3.0904615766572534
2023-01-05 21:00:00,3.136641240063479
2023-01-05 22:00:00,3.369960924220504
2023-01-05 23:00:00,3.6702784045824
2023-01-06 00:00:00,3.6013873038670687
2023-01-06 01:00:00,2.9639439013411315
2023-01-06 02:00:00,3.4805989928942394
2023-01-06 03:00:00,3.1848403407537487
2023-01-06 04:00:00,2.809108671020284
2023-01-06 05:00:00,2.1675434188872114
2023-01-06 06:00:00,1.4979428353784439
2023-01-06 07:00:00,0.8671528709432393
2023-01-06 08:00:00,0.6863717669866013
2023-01-06 09:00:00,0.68784623860323
2023-01-06 10:00:00,0.33500355997266196
2023-01-06 11:00:00,-0.42187163130318334
2023-01-06 12:00:00,-0.7275368491739238
2023-01-06 13:00:00,-0.48349849017722496
2023-01-06 14:00:00,-0.40463654369369556
2023-01-06 15:00:00,-0.22546075480125283
2023-01-06 16:00:00,0.16967703946250318
2023-01-06 17:00:00,0.8141218577898259
2023-01-06 18:00:00,1.723768940690191
2023-01-06 19:00:00,2.3123447972486186
2023-01-06 20:00:00,2.6206058506417977
2023-01-06 21:00:00,2.5343477120003555
2023-01-06 22:00:00,2.9922517539407174
2023-01-06 23:00:00,3.380100468453795
2023-01-07 00:00:00,3.538441929389105
2023-01-07 01:00:00,4.598255138796781
2023-01-07 02:00:00,3.826947145379397
2023-01-07 03:00:00,3.6101563860694252
2023-01-07 04:00:00,3.0305208222122957
2023-01-07 05:00:00,3.027027510007305
2023-01-07 06:00:00,2.384292799035363
2023-01-07 07:00:00,2.0627311132449866
2023-01-07 08:00:00,1.0748763304932052
2023-01-07 09:00:00,0.7032867003325438
2023-01-07 10:00:00,0.1086227783162246
2023-01-07 11:00:00,0.49072175392800527
2023-01-07 12:00:00,-0.3427394279439363
2023-01-07 13:00:00,0.17793955501644798
2023-01-07 14:00:00,0.08250035399346231
2023-01-07 15:00:00,0.6041491350702315
2023-01-07 16:00:00,0.5329124231936337
2023-01-07 17:00:00,1.4232587970876767
2023-01-07 18:00:00,2.334680258044408
2023-01-07 19:00:00,2.5878370012834395
2023-01-07 20:00:00,3.105179863191298
2023-01-07 21:00:00,3.5347318760831357
2023-01-07 22:00:00,3.6786465892671445
2023-01-07 23:00:00,3.6720087762012423
2023-01-08 00:00:00,4.061976675806708
2023-01-08 01:00:00,4.373758162396144
2023-01-08 02:00:00,3.6105293958888374
2023-01-08 03:00:00,3.5254711048226475
2023-01-08 04:00:00,3.1241915371432993
2023-01-08 05:00:00,2.1269039919701007
2023-01-08 06:00:00,2.1118040997505
2023-01-08 07:00:00,2.056426385837995
2023-01-08 08:00:00,1.0567996285453714
2023-01-08 09:00:00,0.48186305549078723
2023-01-08 10:00:00,0.17250979073595069
2023-01-08 11:00:00,0.3757408415385953
2023-01-08 12:00:00,0.2943605073678445
2023-01-08 13:00:00,-0.12869328499053131
2023-01-08 14:00:00,-0.13912838562761232
2023-01-08 15:00:00,0.1923235531566287
2023-01-08 16:00:00,0.6994088638051168
2023-01-08 17:00:00,1.2954911892261263
2023-01-08 18:00:00,2.109625414685329
2023-01-08 19:00:00,2.454007215638172
2023-01-08 20:00:00,2.751885055649762
2023-01-08 21:00:00,3.6541083378947588
2023-01-08 22:00:00,3.9057417331168414
2023-01-08 23:00:00,3.4384499713259316
2023-01-09 00:00:00,3.0896219922284702
2023-01-09 01:00:00,3.312162836906975
2023-01-09 02:00:00,3.374476287702262
2023-01-09 03:00:00,2.752781242029327
2023-01-09 04:00:00,2.7702862892679363
2023-01-09 05:00:00,2.1713598209582696
2023-01-09 06:00:00,1.198987616787327
2023-01-09 07:00:00,0.9345052402717304
2023-01-09 08:00:00,0.548997645490585
2023-01-09 09:00:00,-0.22469950376982506
2023-01-09 10:00:00,0.09104426326401477
2023-01-09 11:00:00,-0.4511047959517761
2023-01-09 12:00:00,-0.07971005290150407
2023-01-09 13:00:00,-0.25603573701217397
2023-01-09 14:00:00,0.10853598413973481
2023-01-09 15:00:00,-0.1594987946623847
2023-01-09 16:00:00,0.2929216446054841
2023-01-09 17:00:00,1.2162825051814083
2023-01-09 18:00:00,2.0841426197779835
2023-01-09 19:00:00,1.8928539892507414
2023-01-09 20:00:00,2.4316782190650796
2023-01-09 21:00:00,3.2980996701502
2023-01-09 22:00:00,2.7621157505210294
2023-01-09 23:00:00,3.75472834876346
2023-01-10 00:00:00,3.5445377384724193
2023-01-10 01:00:00,3.601789726181028
2023-01-10 02:00:00,3.767659542972735
2023-01-10 03:00:00,2.8019625066161735
2023-01-10 04:00:00,2.714435803767084
2023-01-10 05:00:00,1.8374799678225056
2023-01-10 06:00:00,1.972736375706047
2023-01-10 07:00:00,1.2286472993540891
2023-01-10 08:00:00,0.2913813666396058
2023-01-10 09:00:00,0.007906817079118653
2023-01-10 10:00:00,-0.2271372763365939
2023-01-10 11:00:00,-0.46860623175696775
2023-01-10 12:00:00,-0.200334912203341
2023-01-10 13:00:00,-0.6626574590480122
2023-01-10 14:00:00,0.01703488954717941
2023-01-10 15:00:00,0.3192085060417844
2023-01-10 16:00:00,0.08168253370811307
2023-01-10 17:00:00,1.0367565154385485
2023-01-10 18:00:00,1.3726841449117104
2023-01-10 19:00:00,2.240300967688402
2023-01-10 20:00:00,2.866315362483256
2023-01-10 21:00:00,3.04366978443509
2023-01-10 22:00:00,3.148981858460174
2023-01-10 23:00:00,3.4590043846316987
2023-01-11 00:00:00,3.5623911664552983
2023-01-11 01:00:00,3.330394972762366
2023-01-11 02:00:00,2.3621042762220017
2023-01-11 03:00:00,2.8891113914959368
2023-01-11 04:00:00,2.113890288645332
2023-01-11 05:00:00,1.9836713648289843
2023-01-11 06:00:00,0.9745290402395671
2023-01-11 07:00:00,0.46180055202031633
2023-01-11 08:00:00,0.10261975148297814
2023-01-11 09:00:00,0.2497008199304448
2023-01-11 10:00:00,0.05786427838683528
2023-01-11 11:00:00,-0.4370785998581005
2023-01-11 12:00:00,-0.7546888113198942
2023-01-11 13:00:00,-0.4247837288083288
2023-01-11 14:00:00,-0.5256623984610289
2023-01-11 15:00:00,-0.26159594012338533
2023-01-11 16:00:00,0.7510738948095239
2023-01-11 17:00:00,0.8756838637382152
2023-01-11 18:00:00,1.3378829463157556
2023-01-11 19:00:00,1.7997587614588941
2023-01-11 20:00:00,2.3186011864651697
2023-01-11 21:00:00,2.533256558125691
2023-01-11 22:00:00,2.782048714857573
2023-01-11 23:00:00,3.562005404241284
2023-01-12 00:00:00,3.0806336290174143
2023-01-12 01:00:00,3.377706599203631
2023-01-12 02:00:00,3.261418095537325
2023-01-12 03:00:00,2.3266840585707804
2023-01-12 04:00:00,2.475466776463582
2023-01-12 05:00:00,2.1723551490533524
2023-01-12 06:00:00,1.047457719553991
2023-01-12 07:00:00,0.9387062010884459
2023-01-12 08:00:00,0.636443405871759
2023-01-12 09:00:00,-0.04177314393948958
2023-01-12 10:00:00,-0.31531281687440893
2023-01-12 11:00:00,-0.2720418463276867
2023-01-12 12:00:00,-0.6364285587449554
2023-01-12 13:00:00,0.004247544716443896
2023-01-12 14:00:00,-0.4284351406522491
2023-01-12 15:00:00,0.5294738262627544
2023-01-12 16:00:00,0.37131015987090366
2023-01-12 17:00:00,1.3025334540760056
2023-01-12 18:00:00,1.7615671625009932
2023-01-12 19:00:00,2.0310761960253303
2023-01-12 20:00:00,2.6511353149382586
2023-01-12 21:00:00,3.203424755107465
2023-01-12 22:00:00,3.219067100197264
2023-01-12 23:00:00,3.3771089688316183
2023-01-13 00:00:00,3.3515044075369973
2023-01-13 01:00:00,3.2575401461552884
2023-01-13 02:00:00,3.3853385398971616
2023-01-13 03:00:00,2.491982060366856
2023-01-13 04:00:00,2.890525547581229
2023-01-13 05:00:00,1.5431954930804628
2023-01-13 06:00:00,1.1595917374646887
2023-01-13 07:00:00,0.9474598572770555
2023-01-13 08:00:00,0.6022719870024437
2023-01-13 09:00:00,0.5670395433865378
2023-01-13 10:00:00,0.35006696915264146
2023-01-13 11:00:00,-0.7857261600030188
2023-01-13 12:00:00,-0.6666438499420855
2023-01-13 13:00:00,-0.18714495952133037
2023-01-13 14:00:00,-0.28552661808381036
2023-01-13 15:00:00,0.013253006938759804
2023-01-13 16:00:00,0.27456915124965897
2023-01-13 17:00:00,0.6804667561124167
2023-01-13 18:00:00,1.2984414665114337
2023-01-13 19:00:00,1.8687359168021354
2023-01-13 20:00:00,2.351425530883266
2023-01-13 21:00:00,3.060162951712147
2023-01-13 22:00:00,3.795484931746258
2023-01-13 23:00:00,3.392210936886959
2023-01-14 00:00:00,3.908537329571274
2023-01-14 01:00:00,3.2044945138890264
2023-01-14 02:00:00,3.4597520997238367
2023-01-14 03:00:00,3.759311257377386
2023-01-14 04:00:00,3.499497245633747
2023-01-14 05:00:00,2.7725189394726284
2023-01-14 06:00:00,1.7459297496708024
2023-01-14 07:00:00,1.4714575682313704
2023-01-14 08:00:00,1.0519230817419023
2023-01-14 09:00:00,0.5122289213325827
2023-01-14 10:00:00,0.7412422089844988
2023-01-14 11:00:00,-0.4423986089113371
2023-01-14 12:00:00,-0.3888709755217201
2023-01-14 13:00:00,0.050759522093723614
2023-01-14 14:00:00,0.6406694772663563
2023-01-14 15:00:00,0.7520316641144391
2023-01-14 16:00:00,1.144613115486288
2023-01-14 17:00:00,1.4451582419245481
2023-01-14 18:00:00,2.4500037437531823
2023-01-14 19:00:00,2.3649002127629966
2023-01-14 20:00:00,3.4931236048450205
2023-01-14 21:00:00,3.6269571871311155
2023-01-14 22:00:00,3.8909824347999398
2023-01-14 23:00:00,3.6581367677267815
2023-01-15 00:00:00,3.6639516307804056
2023-01-15 01:00:00,4.086426958003239
2023-01-15 02:00:00,3.5581608638513376
2023-01-15 03:00:00,3.1874027981463144
2023-01-15 04:00:00,3.113544803461405
2023-01-15 05:00:00,2.5384062723463905
2023-01-15 06:00:00,2.185611890496429
2023-01-15 07:00:00,1.5706016316557034
2023-01-15 08:00:00,1.1567318260297959
2023-01-15 09:00:00,0.8882135149327025
2023-01-15 10:00:00,0.42892560786784806
2023-01-15 11:00:00,-0.44165927328898047
2023-01-15 12:00:00,0.08762058255330805
2023-01-15 13:00:00,0.43646708070111806
2023-01-15 14:00:00,0.49758495235826516
2023-01-15 15:00:00,0.713009319938608
2023-01-15 16:00:00,1.15158085980015
2023-01-15 17:00:00,1.8653095591279858
2023-01-15 18:00:00,2.275198923531865
2023-01-15 19:00:00,2.5949748664439367
2023-01-15 20:00:00,2.9008642648527916
2023-01-15 21:00:00,3.001765892023049
2023-01-15 22:00:00,3.6224362339853626
2023-01-15 23:00:00,3.975866050018559
2023-01-16 00:00:00,3.248166933125936
2023-01-16 01:00:00,2.9865613695727173
2023-01-16 02:00:00,3.1441694200212713
2023-01-16 03:00:00,2.991489106549854
2023-01-16 04:00:00,2.617003408790352
2023-01-16 05:00:00,2.141683534922422
2023-01-16 06:00:00,1.132521867424444
2023-01-16 07:00:00,1.3399027626319513
2023-01-16 08:00:00,0.5594741624480166
2023-01-16 09:00:00,0.23415103782546523
2023-01-16 10:00:00,-0.04517094920815479
2023-01-16 11:00:00,-0.670402487819558
2023-01-16 12:00:00,-0.3782686194235461
2023-01-16 13:00:00,-0.14771786143482474
2023-01-16 14:00:00,-0.3760306205980197
2023-01-16 15:00:00,0.5357609205108684
2023-01-16 16:00:00,0.5215506090282717
2023-01-16 17:00:00,0.4593267423170524
2023-01-16 18:00:00,1.210740219469482
2023-01-16 19:00:00,1.4715637589072643
2023-01-16 20:00:00,2.247912839134499
2023-01-16 21:00:00,3.0522806298837204
2023-01-16 22:00:00,3.016111328726937
2023-01-16 23:00:00,3.3395038752822095
2023-01-17 00:00:00,3.377159203667594
2023-01-17 01:00:00,3.04222142838541
2023-01-17 02:00:00,3.168254898043896
2023-01-17 03:00:00,2.7351593322600594
2023-01-17 04:00:00,2.882656883024292
2023-01-17 05:00:00,1.9749699962268357
2023-01-17 06:00:00,1.625141346130925
2023-01-17 07:00:00,0.9075578102651632
2023-01-17 08:00:00,0.16840818977653427
2023-01-17 09:00:00,0.2669413607977572
2023-01-17 10:00:00,-0.1830674561191357
2023-01-17 11:00:00,-0.7345019218928283
2023-01-17 12:00:00,-0.24028386626899978
2023-01-17 13:00:00,-0.5382079190053166
2023-01-17 14:00:00,-0.21858649560199184
2023-01-17 15:00:00,1.2554056782030432
2023-01-17 16:00:00,0.3518608761551697
2023-01-17 17:00:00,1.209527296479033
2023-01-17 18:00:00,1.6686280118645704
2023-01-17 19:00:00,2.42553928278797
2023-01-17 20:00:00,2.2821460603404558
2023-01-17 21:00:00,2.274848828853256
2023-01-17 22:00:00,3.5765493410385383
2023-01-17 23:00:00,3.632551136436299
2023-01-18 00:00:00,3.9589920096098847
2023-01-18 01:00:00,3.5011018954945543
2023-01-18 02:00:00,3.4172339853331586
2023-01-18 03:00:00,3.3133227404621417
2023-01-18 04:00:00,1.8008156480355253
2023-01-18 05:00:00,1.8740530208358765
2023-01-18 06:00:00,1.8646293046087825
2023-01-18 07:00:00,0.629496798511831
2023-01-18 08:00:00,0.5795926263612509
2023-01-18 09:00:00,0.11789196315076125
2023-01-18 10:00:00,-0.056412074523084166
2023-01-18 11:00:00,-0.3818398618837981
2023-01-18 12:00:00,-1.0388987895190045
2023-01-18 13:00:00,-0.8737159663153358
2023-01-18 14:00:00,-0.32225655250312873
2023-01-18 15:00:00,0.2505580553144108
2023-01-18 16:00:00,0.3491098619218683
2023-01-18 17:00:00,1.2937983639305772
2023-01-18 18:00:00,1.544744031476258
2023-01-18 19:00:00,1.836973026260321
2023-01-18 20:00:00,2.5145003131379484
2023-01-18 21:00:00,3.199341472863354
2023-01-18 22:00:00,2.8992701257602587
2023-01-18 23:00:00,3.2179985656718544
2023-01-19 00:00:00,3.6985400359988834
2023-01-19 01:00:00,3.3902584797178585
2023-01-19 02:00:00,2.600210429948345
2023-01-19 03:00:00,3.0939104662411534
2023-01-19 04:00:00,2.9018544036744047
2023-01-19 05:00:00,1.8170352999866493
2023-01-19 06:00:00,0.7521507461409639
2023-01-19 07:00:00,0.8447479898473395
2023-01-19 08:00:00,0.3738151070465111
2023-01-19 09:00:00,0.0890656578301045
2023-01-19 10:00:00,0.0049871895648704034
2023-01-19 11:00:00,-0.7447071766726314
2023-01-19 12:00:00,-0.3889913886822277
2023-01-19 13:00:00,-0.7570892117774424
2023-01-19 14:00:00,-0.3249162893004915
2023-01-19 15:00:00,0.26562938093139965
2023-01-19 16:00:00,0.4448149656563819
2023-01-19 17:00:00,1.4779933575426383
2023-01-19 18:00:00,1.861719164267555
2023-01-19 19:00:00,1.9902910300469057
2023-01-19 20:00:00,2.3808639290982287
2023-01-19 21:00:00,2.818732898328195
2023-01-19 22:00:00,3.7742007881815263
2023-01-19 23:00:00,3.411855470986229
2023-01-20 00:00:00,3.259472407361159
2023-01-20 01:00:00,3.4733770622944644
2023-01-20 02:00:00,3.2624525518677094
2023-01-20 03:00:00,3.1715995237749324
2023-01-20 04:00:00,2.5841088494125177
2023-01-20 05:00:00,2.10121267690685
2023-01-20 06:00:00,1.765996846045013
2023-01-20 07:00:00,0.9164180072130623
2023-01-20 08:00:00,0.5447859290488266
2023-01-20 09:00:00,0.6085170884422384
2023-01-20 10:00:00,-0.8041794511501792
2023-01-20 11:00:00,0.11244805418745663
2023-01-20 12:00:00,-0.8828498930945684
2023-01-20 13:00:00,-0.9065741992816294
2023-01-20 14:00:00,-0.2042486438314543
2023-01-20 15:00:00,0.40540208642254266
2023-01-20 16:00:00,0.6732253782682281
2023-01-20 17:00:00,1.0629875660099581
2023-01-20 18:00:00,1.5589235911950996
2023-01-20 19:00:00,1.7874055487053988
2023-01-20 20:00:00,2.2451395114860513
2023-01-20 21:00:00,3.385858080925847
2023-01-20 22:00:00,3.4543488589847327
2023-01-20 23:00:00,3.4198017582773286
2023-01-21 00:00:00,4.2828819924252155
2023-01-21 01:00:00,3.5591104506570446
2023-01-21 02:00:00,3.7778472625497685
2023-01-21 03:00:00,4.067182973787378
2023-01-21 04:00:00,3.0186982189621
2023-01-21 05:00:00,2.763902935119437
2023-01-21 06:00:00,1.7145375781033096
2023-01-21 07:00:00,0.7006793238780609
2023-01-21 08:00:00,1.6915237565668484
2023-01-21 09:00:00,0.18978877250669707
2023-01-21 10:00:00,0.36496284019013603
2023-01-21 11:00:00,-0.09865134077983509
2023-01-21 12:00:00,0.16495745170622178
2023-01-21 13:00:00,-0.2773945452835467
2023-01-21 14:00:00,-0.12502895418784277
2023-01-21 15:00:00,0.6317400787259294
2023-01-21 16:00:00,0.30559605679419566
2023-01-21 17:00:00,1.6741308154537948
2023-01-21 18:00:00,1.5868180234580205
2023-01-21 19:00:00,2.5666016166124037
2023-01-21 20:00:00,2.674442761454315
2023-01-21 21:00:00,2.988304372537844
2023-01-21 22:00:00,3.851390156033077
2023-01-21 23:00:00,4.2747476268834665
2023-01-22 00:00:00,4.104071454081658
2023-01-22 01:00:00,3.651417535149089
2023-01-22 02:00:00,3.447140427148812
2023-01-22 03:00:00,3.3186821242517266
2023-01-22 04:00:00,2.64232498533611
2023-01-22 05:00:00,3.0518771551274493
2023-01-22 06:00:00,1.9300207210441647
2023-01-22 07:00:00,1.2094241903632361
2023-01-22 08:00:00,0.7883052972014053
2023-01-22 09:00:00,0.7439891895050871
2023-01-22 10:00:00,0.16532102368333534
2023-01-22 11:00:00,0.8652256246045547
2023-01-22 12:00:00,0.23703185380767133
2023-01-22 13:00:00,-0.06073532694739964
2023-01-22 14:00:00,0.11403580970405752
2023-01-22 15:00:00,0.4377248296536422
2023-01-22 16:00:00,1.2069764231883489
2023-01-22 17:00:00,1.4578140182156054
2023-01-22 18:00:00,1.5314972065891752
2023-01-22 19:00:00,2.59375413532428
2023-01-22 20:00:00,2.6723063844630137
2023-01-22 21:00:00,3.5231463003281682
2023-01-22 22:00:00,3.355793804372606
2023-01-22 23:00:00,4.439146272145641
2023-01-23 00:00:00,2.90415090165226
2023-01-23 01:00:00,3.658321659711208
2023-01-23 02:00:00,3.2925370574531105
2023-01-23 03:00:00,2.3641094163999354
2023-01-23 04:00:00,2.7399143135439217
2023-01-23 05:00:00,1.980418433269895
2023-01-23 06:00:00,1.4163193992620629
2023-01-23 07:00:00,1.0551254979548848
2023-01-23 08:00:00,0.7063564979790069
2023-01-23 09:00:00,-0.21615072235752592
2023-01-23 10:00:00,-0.4251656138680511
2023-01-23 11:00:00,-0.3652026588532678
2023-01-23 12:00:00,-0.5057215860956614
2023-01-23 13:00:00,-0.3373262726759276
2023-01-23 14:00:00,-0.4230243805237709
2023-01-23 15:00:00,-0.36144402113289587
2023-01-23 16:00:00,1.0800691045879018
2023-01-23 17:00:00,0.6467484901450499
2023-01-23 18:00:00,1.564471219323645
2023-01-23 19:00:00,2.476781998351372
2023-01-23 20:00:00,2.2241792824301116
2023-01-23 21:00:00,2.379877855320315
2023-01-23 22:00:00,3.3874901920551457
2023-01-23 23:00:00,3.2597975398044094
2023-01-24 00:00:00,3.775539280924963
2023-01-24 01:00:00,3.519740804233256
2023-01-24 02:00:00,3.5642914830207815
2023-01-24 03:00:00,2.897548246466682
2023-01-24 04:00:00,3.2262837671703624
2023-01-24 05:00:00,2.5103172596105976
2023-01-24 06:00:00,1.4949363442438248
2023-01-24 07:00:00,0.5880602362228076
2023-01-24 08:00:00,0.533520231795998
2023-01-24 09:00:00,-0.5314289970082898
2023-01-24 10:00:00,-0.29029816832532973
2023-01-24 11:00:00,-0.7266926354641883
2023-01-24 12:00:00,-0.4065950991723691
2023-01-24 13:00:00,-0.6109329229555887
2023-01-24 14:00:00,0.10614925185022711
2023-01-24 15:00:00,0.36415623007544407
2023-01-24 16:00:00,0.3863584470917043
2023-01-24 17:00:00,1.0806044546198268
2023-01-24 18:00:00,0.7941254685772771
2023-01-24 19:00:00,1.9828014202876876
2023-01-24 20:00:00,2.0556485111322225
2023-01-24 21:00:00,3.25856290281192
2023-01-24 22:00:00,2.7738940252292927
2023-01-24 23:00:00,2.94840645287341
2023-01-25 00:00:00,3.111211115391327
2023-01-25 01:00:00,3.416184601334045
2023-01-25 02:00:00,3.2603537606202413
2023-01-25 03:00:00,2.725319906630381
2023-01-25 04:00:00,2.442192344293288
2023-01-25 05:00:00,2.2134694731988116
2023-01-25 06:00:00,1.7854898086278685
2023-01-25 07:00:00,0.7567586931425372
2023-01-25 08:00:00,0.13462514067520925
2023-01-25 09:00:00,0.35399381825041015
2023-01-25 10:00:00,-0.1768151030178251
2023-01-25 11:00:00,-0.6954115402657041
2023-01-25 12:00:00,-0.5015348224154034
2023-01-25 13:00:00,-0.6862572943993609
2023-01-25 14:00:00,-0.46404490130723397
2023-01-25 15:00:00,0.4242755416607312
2023-01-25 16:00:00,0.29343022407006786
2023-01-25 17:00:00,1.2693900357908525
2023-01-25 18:00:00,1.092800607259253
2023-01-25 19:00:00,1.9079518451018251
2023-01-25 20:00:00,2.4853873436134952
2023-01-25 21:00:00,2.818247469704434
2023-01-25 22:00:00,3.372360477664629
2023-01-25 23:00:00,4.211559143183804
2023-01-26 00:00:00,3.2779672463307974
2023-01-26 01:00:00,3.310630890885206
2023-01-26 02:00:00,3.560024813564255
2023-01-26 03:00:00,2.960583318237681
2023-01-26 04:00:00,2.2729490584257475
2023-01-26 05:00:00,1.976506798105503
2023-01-26 06:00:00,1.540741996484594
2023-01-26 07:00:00,1.386273680305319
2023-01-26 08:00:00,0.6299650367926647
2023-01-26 09:00:00,0.16324689254775177
2023-01-26 10:00:00,-0.21181450071214405
2023-01-26 11:00:00,-0.38179069072969796
2023-01-26 12:00:00,-0.3625963369782681
2023-01-26 13:00:00,-0.433725285218601
2023-01-26 14:00:00,0.28710550109142696
2023-01-26 15:00:00,0.09065581519096577
2023-01-26 16:00:00,0.6064920528278483
2023-01-26 17:00:00,1.192729570040778
2023-01-26 18:00:00,1.6127145780691658
2023-01-26 19:00:00,1.6014875254326388
2023-01-26 20:00:00,2.653000064111169
2023-01-26 21:00:00,2.804257407185693
2023-01-26 22:00:00,3.106841267065226
2023-01-26 23:00:00,3.7398550799415373
2023-01-27 00:00:00,3.429027955661434
2023-01-27 01:00:00,3.6015429797779728
2023-01-27 02:00:00,3.0556192137009646
2023-01-27 03:00:00,3.0941823641203587
2023-01-27 04:00:00,2.702618006889271
2023-01-27 05:00:00,1.7370336196595413
2023-01-27 06:00:00,1.1164380588799674
2023-01-27 07:00:00,0.8086380334466093
2023-01-27 08:00:00,0.4299059386462621
2023-01-27 09:00:00,-0.2967414509861779
2023-01-27 10:00:00,-0.8789272970982512
2023-01-27 11:00:00,-0.437130103116685
2023-01-27 12:00:00,-0.23886177574390577
2023-01-27 13:00:00,-0.4616100761036654
2023-01-27 14:00:00,0.21217605570136816
2023-01-27 15:00:00,-0.24147655975625726
2023-01-27 16:00:00,0.6914263582805199
2023-01-27 17:00:00,0.9391089946418165
2023-01-27 18:00:00,1.388030159992203
2023-01-27 19:00:00,1.3608701765899247
2023-01-27 20:00:00,2.268026421669019
2023-01-27 21:00:00,2.747278094416821
2023-01-27 22:00:00,3.991550460496922
2023-01-27 23:00:00,3.4267695580208564
2023-01-28 00:00:00,4.4471249453706925
2023-01-28 01:00:00,3.868528432839568
2023-01-28 02:00:00,4.010549393311733
2023-01-28 03:00:00,3.286179976529674
2023-01-28 04:00:00,3.1793414008849137
2023-01-28 05:00:00,2.4852873124760073
2023-01-28 06:00:00,1.7829333929560673
2023-01-28 07:00:00,1.5044397463422596
2023-01-28 08:00:00,0.49252349643454474
2023-01-28 09:00:00,0.8149267798585449
2023-01-28 10:00:00,-0.36627867061848274
2023-01-28 11:00:00,0.12224699745009635
2023-01-28 12:00:00,0.3093327720617779
